from_port,to_port,distance_nm,port_time_days,sailing_time_days,total_arc_time_days
Jacksonville,Auckland,8075.096000000003,1.470097311494253,21.707247311827967,23.17734462332222
Jacksonville,Brisbane,9241.602200000008,1.470097311494253,24.84301666666669,26.313113978160942
Jacksonville,Melbourne,9472.3324,1.470097311494253,25.463259139784945,26.9333564512792
Jacksonville,Noumea,8547.3611,1.470097311494253,22.976777150537636,24.44687446203189
Jacksonville,Port Kembla,9254.281,1.470097311494253,24.877099462365592,26.347196773859846
Le Havre,Auckland,11170.5636,1.338651461818182,30.028396774193546,31.367048236011726
Le Havre,Baltimore,3288.2454,1.338651461818182,8.83936935483871,10.178020816656892
Le Havre,Brisbane,12360.0,1.338651461818182,33.225806451612904,34.564457913431085
Le Havre,Jacksonville,3762.794400000002,1.338651461818182,10.115038709677425,11.453690171495607
Le Havre,Melbourne,11650.0,1.338651461818182,31.317204301075268,32.65585576289345
Le Havre,Noumea,11643.0,1.338651461818182,31.298387096774192,32.63703855859237
Le Havre,Port Kembla,11994.0,1.338651461818182,32.24193548387097,33.58058694568915
Le Havre,Santander,541.5160000000001,1.338651461818182,1.455688172043011,2.7943396338611928
Le Havre,Southampton,106.8402,1.338651461818182,0.3179767857142857,1.6566282475324676
Melbourne,Brisbane,1058.8779,3.0,2.846445967741935,5.846445967741936
Melbourne,Port Kembla,543.0482000000001,3.0,1.459806989247312,4.459806989247312
Newcastle,Antwerp,341.8039,0.8101641818181818,1.017273511904762,1.8274376937229437
Newcastle,Auckland,11331.89710000001,0.8101641818181818,30.46208897849465,31.27225316031283
Newcastle,Baltimore,3340.0549,0.8101641818181818,8.978642204301076,9.788806386119258
Newcastle,Brisbane,12231.0,0.8101641818181818,32.87903225806452,33.6891964398827
Newcastle,Jacksonville,3815.136900000001,0.8101641818181818,10.255744354838711,11.065908536656893
Newcastle,Le Havre,404.5874,0.8101641818181818,1.0876005376344087,1.8977647194525904
Newcastle,Melbourne,12020.0,0.8101641818181818,32.31182795698925,33.12199213880743
Newcastle,Noumea,11804.0,0.8101641818181818,31.731182795698924,32.54134697751711
Newcastle,Port Kembla,12511.0,0.8101641818181818,33.63172043010753,34.44188461192571
Newcastle,Santander,948.1483000000002,0.8101641818181818,2.5487857526881723,3.358949934506354
Newcastle,Southampton,408.9556,0.8101641818181818,1.0993430107526883,1.90950719257087
Noumea,Brisbane,809.2383,0.5581016666666667,2.1753717741935485,2.733473440860215
Noumea,Melbourne,1596.527600000001,0.5581016666666667,4.291740860215056,4.849842526881723
Noumea,Port Kembla,1100.6838,0.5581016666666667,2.9588274193548387,3.5169290860215057
Port Kembla,Brisbane,533.1974,3.0,1.4333263440860216,4.433326344086021
Santander,Auckland,10989.8184,0.6518056,29.542522580645162,30.19432818064516
Santander,Baltimore,3245.563200000001,0.6518056,8.724632258064519,9.376437858064518
Santander,Brisbane,12150.0,0.6518056,32.66129032258065,33.31309592258065
Santander,Jacksonville,3703.6411,0.6518056,9.95602446236559,10.60783006236559
Santander,Melbourne,11293.0,0.6518056,30.357526881720432,31.00933248172043
Santander,Noumea,11462.0,0.6518056,30.811827956989248,31.463633556989247
Santander,Port Kembla,11638.0,0.6518056,31.28494623655914,31.93675183655914
Southampton,Auckland,11134.4653,0.5782348547008548,29.931358333333332,30.509593188034188
Southampton,Baltimore,3248.3519,0.5782348547008548,8.73212876344086,9.310363618141714
Southampton,Brisbane,12319.0,0.5782348547008548,33.115591397849464,33.693826252550316
Southampton,Jacksonville,3722.900900000001,0.5782348547008548,10.007798118279572,10.586032972980426
Southampton,Melbourne,11615.0,0.5782348547008548,31.223118279569892,31.801353134270748
Southampton,Noumea,11607.0,0.5782348547008548,31.201612903225808,31.779847757926664
Southampton,Port Kembla,11959.0,0.5782348547008548,32.14784946236559,32.726084317066444
Southampton,Santander,523.4659,0.5782348547008548,1.4071663978494624,1.985401252550317
