from_port,to_port,distance_nm,port_time_days,sailing_time_days,total_arc_time_days
Livorno,Amsterdam,2326.2481,1.44097225,6.253355107526881,7.6943273575268805
Livorno,Barcelona,390.3985,1.44097225,1.1619002976190476,2.6028725476190475
Livorno,Bremerhaven,2498.865200000001,1.44097225,6.717379569892476,8.158351819892475
Livorno,Bristol,2075.048400000001,1.44097225,5.578087096774197,7.019059346774196
Livorno,Djen-Djen,463.7351,1.44097225,1.2465997311827957,2.6875719811827956
Livorno,Newcastle,2457.9657,1.44097225,6.607434677419356,8.048406927419355
Livorno,Zeebrugge,2244.0182,1.44097225,6.032306989247312,7.4732792392473115
Newcastle,Bremerhaven,374.4057,0.8101641818181818,1.1143026785714287,1.9244668603896105
Omaezaki,Amsterdam,12599.0,1.181250142857143,33.86827956989247,35.04952971274962
Omaezaki,Barcelona,12614.0,1.181250142857143,33.90860215053763,35.08985229339478
Omaezaki,Bremerhaven,12780.0,1.181250142857143,34.354838709677416,35.53608885253456
Omaezaki,Bristol,12270.0,1.181250142857143,32.983870967741936,34.16512111059908
Omaezaki,Djen-Djen,12634.0,1.181250142857143,33.96236559139785,35.14361573425499
Omaezaki,Kobe,252.7399000000001,1.181250142857143,0.7522020833333336,1.9334522261904765
Omaezaki,Livorno,12963.0,1.181250142857143,34.846774193548384,36.02802433640553
Omaezaki,Newcastle,12538.0,1.181250142857143,33.704301075268816,34.88555121812596
Omaezaki,Taicang,946.5608,1.181250142857143,2.544518279569892,3.725768422427035
Omaezaki,Valletta,13080.0,1.181250142857143,35.16129032258065,36.34254046543779
Omaezaki,Zeebrugge,12506.0,1.181250142857143,33.61827956989247,34.79952971274962
Taicang,Amsterdam,13451.0,1.427577453296703,36.15860215053763,37.58617960383434
Taicang,Barcelona,13372.0,1.427577453296703,35.946236559139784,37.37381401243649
Taicang,Bremerhaven,13632.0,1.427577453296703,36.645161290322584,38.07273874361929
Taicang,Bristol,13122.0,1.427577453296703,35.274193548387096,36.7017710016838
Taicang,Djen-Djen,13251.0,1.427577453296703,35.62096774193548,37.04854519523219
Taicang,Livorno,13580.0,1.427577453296703,36.505376344086024,37.93295379738273
Taicang,Newcastle,13099.0,1.427577453296703,35.21236559139785,36.639943044694554
Taicang,Valletta,13696.0,1.427577453296703,36.81720430107527,38.24478175437198
Taicang,Zeebrugge,13360.0,1.427577453296703,35.913978494623656,37.34155594792036
Valletta,Amsterdam,2446.281100000001,1.148148166666667,6.576024462365594,7.724172629032261
Valletta,Barcelona,672.6311,1.148148166666667,1.8081481182795698,2.956296284946237
Valletta,Bremerhaven,2618.898100000001,1.148148166666667,7.0400486559139805,8.188196822580647
Valletta,Bristol,2195.0813,1.148148166666667,5.900756182795698,7.048904349462365
Valletta,Djen-Djen,449.3273,1.148148166666667,1.2078690860215053,2.356017252688172
Valletta,Livorno,530.3176,1.148148166666667,1.425584946236559,2.573733112903226
Valletta,Newcastle,2583.655400000002,1.148148166666667,6.945310215053769,8.093458381720435
Valletta,Zeebrugge,2364.051200000002,1.148148166666667,6.354976344086027,7.503124510752694
Yokohama,Amsterdam,12555.0,0.4394291111111112,33.75,34.18942911111111
Yokohama,Barcelona,12571.0,0.4394291111111112,33.793010752688176,34.232439863799286
Yokohama,Bremerhaven,12736.0,0.4394291111111112,34.236559139784944,34.675988250896054
Yokohama,Bristol,12226.0,0.4394291111111112,32.865591397849464,33.305020508960574
Yokohama,Djen-Djen,12590.0,0.4394291111111112,33.844086021505376,34.283515132616486
Yokohama,Kobe,346.5668000000002,0.4394291111111112,1.0314488095238101,1.4708779206349214
Yokohama,Livorno,12918.0,0.4394291111111112,34.725806451612904,35.165235562724014
Yokohama,Newcastle,12203.0,0.4394291111111112,32.803763440860216,33.243192551971326
Yokohama,Omaezaki,110.8082,0.4394291111111112,0.3297863095238095,0.7692154206349207
Yokohama,Taicang,1040.2531,0.4394291111111112,2.7963793010752687,3.2358084121863797
Yokohama,Valletta,13039.0,0.4394291111111112,35.05107526881721,35.49050437992832
Yokohama,Zeebrugge,14425.0,0.4394291111111112,38.776881720430104,39.216310831541215
Zeebrugge,Amsterdam,114.208,1.356944458333333,0.3399047619047619,1.696849220238095
Zeebrugge,Bremerhaven,289.9251,1.356944458333333,0.8628723214285714,2.2198167797619046
Zeebrugge,Newcastle,298.5511,1.356944458333333,0.8885449404761905,2.2454893988095233
